graph,n_vars,p_conf,sim,n_confounders,query,query_is_cf,n_R_theta,n_R_theta_star,n_experiments,n_cf_experiments,fraction_cf,n_useless,n_useful,fraction_pruned,id_pruned,blocked_pruned
alarm.bif,37,0.035,5,31,"Y={'VENTMACH', 'ERRCAUTER', 'KINKEDTUBE', 'VENTTUBE', 'SHUNT'}, X={'MINVOLSET', 'PULMEMBOLUS', 'DISCONNECT'}; Y={'SHUNT'}, X={'PULMEMBOLUS'}",True,5,29,50,10,0.2,31,19,0.62,31,0
alarm.bif,37,0.035,6,23,"Y={'CO', 'HREKG', 'PVSAT'}, X={'CATECHOL'}; Y={'LVFAILURE', 'HREKG'}, X={'VENTALV', 'CATECHOL'}",True,17,22,50,14,0.28,31,19,0.62,31,0
alarm.bif,37,0.035,7,26,"Y={'HRBP', 'VENTMACH', 'CO', 'MINVOL', 'PRESS'}, X={'STROKEVOLUME', 'KINKEDTUBE'}; Y={'CO'}, X={'HYPOVOLEMIA', 'STROKEVOLUME', 'TPR', 'KINKEDTUBE', 'DISCONNECT'}",True,24,26,50,13,0.26,28,22,0.56,28,0
alarm.bif,37,0.035,8,18,"Y={'SAO2', 'CO', 'HRSAT', 'FIO2', 'PVSAT'}, X={'ERRCAUTER', 'KINKEDTUBE'}; Y={'CO', 'PULMEMBOLUS', 'VENTLUNG', 'PAP', 'DISCONNECT'}, X={'KINKEDTUBE', 'SHUNT'}",True,16,18,50,9,0.18,39,11,0.78,39,0
alarm.bif,37,0.035,9,27,"Y={'HR', 'HREKG', 'ARTCO2'}, X={'ERRCAUTER'}; Y={'MINVOLSET', 'MINVOL', 'HREKG', 'ERRLOWOUTPUT'}, X={'ERRCAUTER', 'PULMEMBOLUS', 'CATECHOL', 'FIO2'}",True,19,27,50,14,0.28,27,23,0.54,27,0
barley.bif,48,0.005,0,6,"Y={'bgbyg'}, X={'saatid', 'dgv1059', 'jordtype', 'dgv5980', 'rokap'}; Y={'bgbyg', 'ngodnn'}, X={'aar_mod', 'jordtype'}",True,1,2,50,13,0.26,37,13,0.74,34,3
barley.bif,48,0.005,1,4,"Y={'ngtilg', 'forfrugt'}, X={'nmin', 'dg25'}; Y={'ngtilg', 'aks_vgt', 'partigerm', 'jordinf'}, X={'nmin'}",True,4,4,50,16,0.32,34,16,0.68,34,0
barley.bif,48,0.005,2,8,"Y={'pesticid', 's2528'}, X={'mod_nmin', 'keraks', 'jordtype', 'sorttkv', 'nplac'}; Y={'ngtilg', 'pesticid', 'tkvs', 'jordn'}, X={'potnmin', 'mod_nmin', 'nplac', 'komm'}",True,8,8,50,14,0.28,35,15,0.7,35,0
barley.bif,48,0.005,3,7,"Y={'aks_m2', 'rokap', 'jordinf', 'saamng'}, X={'markgrm', 'saakern', 'jordtype', 'jordn'}; Y={'aks_m2', 'sorttkv', 'ksort'}, X={'jordn', 'rokap'}",True,7,7,50,11,0.22,40,10,0.8,39,1
barley.bif,48,0.005,4,5,"Y={'potnmin', 'ksort', 'nopt'}, X={'frspdag', 'ngodnn'}; Y={'nmin', 'frspdag', 'nopt', 'tkv', 'komm'}, X={'markgrm', 'dg25', 'saakern', 'ngodnn'}",True,5,5,50,15,0.3,37,13,0.74,35,2
barley.bif,48,0.005,5,7,"Y={'aks_vgt', 'jordinf'}, X={'markgrm', 'ngtilg', 'ntilg', 'forfrugt', 'rokap'}; Y={'aks_vgt', 'nmin', 'ngodnn', 'jordinf', 'komm'}, X={'ngtilg', 'markgrm', 'ngodn', 'sort'}",True,7,7,50,10,0.2,40,10,0.8,40,0
barley.bif,48,0.005,6,10,"Y={'aks_m2', 'saatid', 'jordtype', 'spndx'}, X={'srtsize'}; Y={'spndx'}, X={'nedbarea', 'srtsize', 'komm'}",True,10,10,50,11,0.22,37,13,0.74,37,0
barley.bif,48,0.005,7,5,"Y={'nplac', 'partigerm', 'mod_nmin', 'exptgens'}, X={'nedbarea', 'forfrugt', 'pesticid'}; Y={'tkv', 'mod_nmin', 'slt22'}, X={'pesticid'}",True,5,5,50,13,0.26,37,13,0.74,37,0
barley.bif,48,0.005,8,8,"Y={'protein'}, X={'tkvs'}; Y={'protein', 'nopt', 'jordn'}, X={'tkvs'}",True,8,8,50,8,0.16,42,8,0.84,42,0
barley.bif,48,0.005,9,5,"Y={'jordn', 'frspdag', 'srtsize', 'bgbyg'}, X={'aar_mod', 'dgv1059', 'dgv5980', 'sort', 'rokap'}; Y={'srtsize', 's2528'}, X={'pesticid', 'dg25', 'dgv1059'}",True,5,5,50,10,0.2,38,12,0.76,37,1
barley.bif,48,0.015,0,20,"Y={'exptgens'}, X={'pesticid', 'jordtype'}; Y={'exptgens'}, X={'forfrugt', 'pesticid'}",True,1,2,50,9,0.18,38,12,0.76,38,0
barley.bif,48,0.015,1,22,"Y={'mod_nmin', 'aar_mod', 'jordtype', 'dgv5980', 'dg25'}, X={'nedbarea', 'komm'}; Y={'saakern', 'mod_nmin', 'dg25', 'saamng'}, X={'saatid', 'aar_mod', 'nedbarea', 'jordtype', 'tkvs'}",True,5,21,50,10,0.2,39,11,0.78,39,0
barley.bif,48,0.015,2,24,"Y={'saakern', 'nprot'}, X={'pesticid', 'jordn', 'mod_nmin', 'tkvs', 'komm'}; Y={'saakern'}, X={'tkvs', 'saamng'}",True,10,18,50,17,0.34,28,22,0.56,28,0
barley.bif,48,0.015,3,19,"Y={'srtprot', 'potnmin', 'tkvs', 'dg25'}, X={'forfrugt', 'saatid'}; Y={'potnmin'}, X={'forfrugt'}",True,8,16,50,7,0.14,38,12,0.76,38,0
barley.bif,48,0.015,4,18,"Y={'nprot'}, X={'nedbarea', 'forfrugt', 'potnmin', 'ngodnn'}; Y={'nprot', 'spndx'}, X={'potnmin', 'ngodn', 'ksort', 'keraks'}",True,14,17,50,17,0.34,31,19,0.62,31,0
barley.bif,48,0.015,5,23,"Y={'markgrm', 'potnmin'}, X={'forfrugt', 'partigerm'}; Y={'markgrm'}, X={'partigerm'}",True,4,9,50,9,0.18,37,13,0.74,37,0
barley.bif,48,0.015,6,27,"Y={'nmin'}, X={'nedbarea', 'jordtype', 'komm'}; Y={'nmin'}, X={'nedbarea', 'jordtype', 'komm'}",True,1,19,50,11,0.22,32,18,0.64,32,0
barley.bif,48,0.015,7,17,"Y={'pesticid', 'aar_mod', 'ksort', 'forfrugt', 'nplac'}, X={'mod_nmin', 'antplnt', 'ngodnt', 'tkvs', 'rokap'}; Y={'aks_vgt', 'aar_mod', 's2528', 'keraks', 'nplac'}, X={'antplnt', 'ngodnn', 'saamng'}",True,16,16,50,14,0.28,35,15,0.7,35,0
barley.bif,48,0.015,8,13,"Y={'ngodnn'}, X={'nmin', 'aar_mod', 'komm'}; Y={'ngodnn'}, X={'nmin'}",True,6,10,50,11,0.22,40,10,0.8,39,1
barley.bif,48,0.015,9,22,"Y={'nprot', 'tkvs', 'aar_mod'}, X={'ngodn'}; Y={'dgv5980', 'spndx', 'tkvs'}, X={'srtsize', 'frspdag', 'nopt', 'ngodn', 'komm'}",True,21,21,50,10,0.2,36,14,0.72,36,0
barley.bif,48,0.025,0,29,"Y={'dg25'}, X={'saatid'}; Y={'s2528', 'dg25', 'ntilg'}, X={'pesticid', 'saatid', 'ngodnn'}",True,29,29,50,16,0.32,31,19,0.62,31,0
barley.bif,48,0.025,1,26,"Y={'partigerm', 'saakern', 'nopt'}, X={'pesticid', 'jordtype', 'exptgens', 'saamng'}; Y={'partigerm', 'tkv', 'nopt'}, X={'pesticid', 'exptgens'}",True,26,26,50,14,0.28,27,23,0.54,27,0
barley.bif,48,0.025,2,31,"Y={'frspdag', 'forfrugt', 'potnmin', 'ngodn', 'jordinf'}, X={'jordn', 'nmin', 'ngodnn', 'komm'}; Y={'aks_vgt', 's2225', 'antplnt', 'partigerm', 'jordinf'}, X={'jordn', 'komm', 'keraks'}",True,29,31,50,12,0.24,28,22,0.56,28,0
barley.bif,48,0.025,3,21,"Y={'sorttkv', 'slt22'}, X={'jordn'}; Y={'slt22'}, X={'jordn'}",True,21,21,50,12,0.24,34,16,0.68,34,0
barley.bif,48,0.025,4,29,"Y={'bgbyg', 'protein', 'antplnt', 'dgv1059'}, X={'nmin', 'potnmin'}; Y={'protein'}, X={'potnmin', 'rokap'}",True,28,29,50,7,0.14,38,12,0.76,38,0
barley.bif,48,0.025,5,34,"Y={'mod_nmin', 'antplnt', 'tkvs'}, X={'nedbarea', 'nmin', 'jordtype', 'frspdag'}; Y={'jordn', 'aks_vgt', 'tkvs'}, X={'nmin', 'saamng'}",True,31,34,50,11,0.22,29,21,0.58,29,0
barley.bif,48,0.025,6,30,"Y={'aks_m2', 'aar_mod', 'jordtype', 'rokap'}, X={'forfrugt', 'nopt', 'dgv1059'}; Y={'aks_m2', 'dgv5980', 'frspdag', 'ntilg'}, X={'nopt', 'forfrugt', 'partigerm', 'sort', 'saamng'}",True,27,30,50,9,0.18,30,20,0.6,30,0
barley.bif,48,0.025,7,27,"Y={'ngtilg', 'sorttkv', 'keraks'}, X={'jordtype'}; Y={'ngtilg', 'aks_vgt', 'saakern'}, X={'jordn', 'jordtype'}",True,27,27,50,22,0.44,25,25,0.5,25,0
barley.bif,48,0.025,8,29,"Y={'dgv5980'}, X={'jordtype', 'rokap'}; Y={'saakern', 'dgv5980', 'ngodnn', 'spndx'}, X={'mod_nmin', 'antplnt', 'nedbarea', 'jordtype', 'dg25'}",True,27,28,50,13,0.26,31,19,0.62,31,0
barley.bif,48,0.025,9,26,"Y={'bgbyg', 'srtsize', 'partigerm', 'mod_nmin'}, X={'sort', 'dgv1059'}; Y={'pesticid', 'mod_nmin', 'ksort'}, X={'saakern', 'sort', 'ntilg', 'forfrugt', 'dg25'}",True,21,25,50,9,0.18,36,14,0.72,36,0
barley.bif,48,0.035,0,36,"Y={'potnmin'}, X={'forfrugt', 'jordtype'}; Y={'potnmin', 'nopt'}, X={'jordtype'}",True,9,35,50,17,0.34,23,27,0.46,23,0
barley.bif,48,0.035,1,30,"Y={'ngtilg', 'nmin', 'exptgens', 'tkvs', 'jordinf'}, X={'aar_mod', 'saatid'}; Y={'srtprot', 'jordinf', 'ngodnt', 'tkvs', 'spndx'}, X={'aar_mod', 'rokap'}",True,29,30,50,15,0.3,34,16,0.68,34,0
barley.bif,48,0.035,2,38,"Y={'bgbyg', 'srtprot', 'nedbarea', 'partigerm', 'dg25'}, X={'saatid'}; Y={'aar_mod', 'antplnt', 'dg25'}, X={'saatid'}",True,22,38,50,10,0.2,33,17,0.66,33,0
barley.bif,48,0.035,3,36,"Y={'aar_mod', 'udb', 'jordn', 'potnmin', 'ngodnt'}, X={'frspdag'}; Y={'ksort', 'udb'}, X={'antplnt', 'frspdag'}",True,35,36,50,16,0.32,28,22,0.56,28,0
barley.bif,48,0.035,4,42,"Y={'srtprot', 'sorttkv'}, X={'sort'}; Y={'srtprot', 'frspdag', 'antplnt', 'ntilg', 'saamng'}, X={'sort'}",True,37,42,50,16,0.32,29,21,0.58,29,0
barley.bif,48,0.035,5,44,"Y={'saakern', 'dgv5980'}, X={'saamng'}; Y={'saakern', 'nopt', 'dgv1059', 'nedbarea', 'partigerm'}, X={'jordtype', 'saamng'}",True,27,43,50,12,0.24,25,25,0.5,25,0
barley.bif,48,0.035,6,45,"Y={'rokap'}, X={'jordtype'}; Y={'mod_nmin', 'saamng', 'rokap'}, X={'jordtype'}",True,7,38,50,11,0.22,20,30,0.4,20,0
barley.bif,48,0.035,7,37,"Y={'tkv'}, X={'sorttkv', 'mod_nmin'}; Y={'ngtilg', 'tkv', 'aks_m2', 'dgv5980', 'sort'}, X={'ngodnt', 'sorttkv', 'nplac', 'komm'}",True,31,37,50,10,0.2,30,20,0.6,30,0
barley.bif,48,0.035,8,32,"Y={'nmin', 'potnmin', 'slt22'}, X={'ngtilg', 'markgrm', 'saatid', 'frspdag', 'ngodnn'}; Y={'bgbyg', 'nmin'}, X={'saatid'}",True,28,32,50,14,0.28,26,24,0.52,26,0
barley.bif,48,0.035,9,33,"Y={'protein', 'rokap', 'saamng'}, X={'ngodnt', 'tkvs'}; Y={'protein', 'udb', 'sort', 'dg25'}, X={'aar_mod', 'nedbarea', 'aks_m2', 'ngodnt', 'saamng'}",True,33,33,50,9,0.18,33,17,0.66,33,0
child.bif,20,0.005,0,0,"Y={'BirthAsphyxia', 'HypDistrib', 'DuctFlow', 'HypoxiaInO2', 'LungParench'}, X={'Disease', 'CardiacMixing'}; Y={'LVHreport', 'Grunting', 'BirthAsphyxia', 'LungFlow', 'DuctFlow'}, X={'Disease'}",True,0,0,50,22,0.44,50,0,1.0,28,22
child.bif,20,0.005,1,4,"Y={'Disease', 'Sick', 'DuctFlow', 'CardiacMixing'}, X={'BirthAsphyxia'}; Y={'RUQO2', 'DuctFlow'}, X={'Disease', 'BirthAsphyxia', 'LungParench'}",True,4,4,50,18,0.36,33,17,0.66,32,1
child.bif,20,0.005,2,1,"Y={'Sick', 'RUQO2', 'CardiacMixing'}, X={'Disease', 'BirthAsphyxia', 'LungParench'}; Y={'CO2Report', 'BirthAsphyxia', 'RUQO2', 'LungParench'}, X={'Disease'}",True,1,1,50,6,0.12,44,6,0.88,44,0
child.bif,20,0.005,3,0,"Y={'BirthAsphyxia', 'Age', 'CO2', 'HypoxiaInO2', 'LungFlow'}, X={'Disease'}; Y={'CO2'}, X={'Disease', 'BirthAsphyxia', 'LungParench'}",True,0,0,50,14,0.28,50,0,1.0,36,14
child.bif,20,0.005,4,1,"Y={'CardiacMixing', 'RUQO2', 'XrayReport', 'LVH'}, X={'Disease', 'LungFlow', 'LungParench'}; Y={'LowerBodyO2', 'LVH'}, X={'Disease', 'HypoxiaInO2'}",True,0,0,50,10,0.2,50,0,1.0,40,10
child.bif,20,0.005,5,4,"Y={'Grunting', 'CO2', 'GruntingReport', 'Age'}, X={'LungParench'}; Y={'LowerBodyO2', 'Grunting', 'LVHreport', 'GruntingReport'}, X={'CardiacMixing', 'Sick', 'LungParench'}",True,4,4,50,7,0.14,44,6,0.88,43,1
child.bif,20,0.005,6,1,"Y={'LowerBodyO2', 'Age', 'RUQO2', 'DuctFlow'}, X={'Disease', 'Sick', 'BirthAsphyxia', 'HypDistrib'}; Y={'DuctFlow'}, X={'Disease', 'BirthAsphyxia'}",True,0,0,50,13,0.26,50,0,1.0,37,13
child.bif,20,0.005,7,1,"Y={'XrayReport', 'LVH', 'LungParench', 'LungFlow', 'DuctFlow'}, X={'Disease', 'BirthAsphyxia', 'ChestXray'}; Y={'CardiacMixing', 'HypoxiaInO2', 'ChestXray', 'XrayReport'}, X={'Disease', 'BirthAsphyxia', 'LungParench'}",True,1,1,50,18,0.36,39,11,0.78,32,7
child.bif,20,0.005,8,0,"Y={'Disease', 'Sick', 'LungFlow'}, X={'BirthAsphyxia'}; Y={'Disease'}, X={'BirthAsphyxia'}",True,0,0,50,12,0.24,50,0,1.0,38,12
child.bif,20,0.005,9,2,"Y={'GruntingReport', 'Age', 'HypoxiaInO2', 'CO2Report'}, X={'LungParench', 'CO2', 'CardiacMixing', 'Disease'}; Y={'Grunting', 'CO2Report'}, X={'Disease', 'Sick', 'BirthAsphyxia', 'CO2', 'LungParench'}",True,1,1,50,10,0.2,44,6,0.88,40,4
child.bif,20,0.015,0,6,"Y={'LungParench', 'Grunting', 'Age', 'CardiacMixing'}, X={'Disease', 'Sick', 'BirthAsphyxia'}; Y={'LVHreport', 'CardiacMixing', 'HypDistrib', 'CO2', 'XrayReport'}, X={'Disease', 'LVH'}",True,4,4,50,10,0.2,41,9,0.82,40,1
child.bif,20,0.015,1,4,"Y={'GruntingReport', 'HypoxiaInO2'}, X={'BirthAsphyxia'}; Y={'HypoxiaInO2', 'RUQO2'}, X={'BirthAsphyxia'}",True,3,4,50,12,0.24,34,16,0.68,33,1
child.bif,20,0.015,2,3,"Y={'HypoxiaInO2', 'XrayReport'}, X={'CardiacMixing', 'BirthAsphyxia', 'ChestXray', 'LungParench'}; Y={'LVH', 'LowerBodyO2', 'Age', 'CO2', 'XrayReport'}, X={'BirthAsphyxia', 'LungFlow'}",True,2,3,50,9,0.18,42,8,0.84,41,1
child.bif,20,0.015,3,1,"Y={'Disease', 'CO2', 'CardiacMixing'}, X={'BirthAsphyxia', 'LungParench'}; Y={'CardiacMixing', 'HypDistrib', 'LVH', 'RUQO2', 'ChestXray'}, X={'BirthAsphyxia'}",True,0,0,50,9,0.18,50,0,1.0,41,9
child.bif,20,0.015,4,3,"Y={'Age', 'BirthAsphyxia', 'HypoxiaInO2', 'LVH'}, X={'Disease', 'CardiacMixing', 'Sick', 'LungParench'}; Y={'Grunting', 'HypoxiaInO2', 'LVH'}, X={'Sick'}",True,3,3,50,19,0.38,33,17,0.66,31,2
child.bif,20,0.015,5,3,"Y={'Disease', 'HypDistrib', 'LowerBodyO2', 'RUQO2', 'DuctFlow'}, X={'HypoxiaInO2', 'LungParench', 'BirthAsphyxia'}; Y={'BirthAsphyxia', 'RUQO2', 'CO2', 'LungFlow', 'LungParench'}, X={'Disease', 'CardiacMixing', 'HypoxiaInO2'}",True,1,1,50,13,0.26,40,10,0.8,37,3
child.bif,20,0.015,6,1,"Y={'CardiacMixing', 'LVH', 'Age', 'CO2Report', 'XrayReport'}, X={'CO2'}; Y={'CO2Report'}, X={'Disease', 'CO2', 'LungParench'}",True,0,0,50,11,0.22,50,0,1.0,39,11
child.bif,20,0.015,7,10,"Y={'GruntingReport', 'BirthAsphyxia', 'RUQO2', 'Sick', 'CO2Report'}, X={'Grunting', 'CO2'}; Y={'GruntingReport', 'Sick', 'LungFlow', 'LVH'}, X={'Disease', 'Grunting', 'BirthAsphyxia', 'LungParench'}",True,7,9,50,7,0.14,37,13,0.74,37,0
child.bif,20,0.015,8,0,"Y={'CO2', 'BirthAsphyxia', 'LungFlow'}, X={'Disease', 'LungParench'}; Y={'Disease', 'LowerBodyO2', 'CO2', 'HypoxiaInO2', 'DuctFlow'}, X={'CardiacMixing', 'BirthAsphyxia', 'LungParench', 'HypDistrib'}",True,0,0,50,8,0.16,50,0,1.0,42,8
child.bif,20,0.015,9,3,"Y={'BirthAsphyxia', 'RUQO2', 'HypoxiaInO2', 'LVH'}, X={'Disease', 'CardiacMixing', 'LungParench'}; Y={'LungFlow', 'RUQO2', 'DuctFlow', 'LVH'}, X={'Disease'}",True,1,1,50,14,0.28,35,15,0.7,27,8
child.bif,20,0.025,0,6,"Y={'RUQO2', 'DuctFlow', 'HypDistrib'}, X={'Disease', 'CardiacMixing', 'HypoxiaInO2', 'LungParench'}; Y={'LungFlow', 'RUQO2'}, X={'CardiacMixing', 'BirthAsphyxia', 'HypoxiaInO2', 'LungParench'}",True,3,6,50,15,0.3,35,15,0.7,35,0
child.bif,20,0.025,1,7,"Y={'Disease', 'CO2', 'XrayReport', 'LVH'}, X={'LungFlow'}; Y={'LungParench', 'Grunting', 'ChestXray', 'XrayReport'}, X={'Disease', 'LungFlow'}",True,5,7,50,10,0.2,41,9,0.82,40,1
child.bif,20,0.025,2,4,"Y={'Grunting', 'Sick', 'LungFlow', 'HypDistrib'}, X={'Disease', 'CardiacMixing', 'DuctFlow'}; Y={'Sick'}, X={'Disease', 'BirthAsphyxia'}",True,1,1,50,13,0.26,43,7,0.86,37,6
child.bif,20,0.025,3,5,"Y={'Sick', 'HypDistrib', 'LungFlow', 'CO2', 'CO2Report'}, X={'BirthAsphyxia'}; Y={'HypoxiaInO2', 'HypDistrib'}, X={'Disease', 'BirthAsphyxia', 'LungParench'}",True,3,3,50,9,0.18,38,12,0.76,35,3
child.bif,20,0.025,4,7,"Y={'LungFlow', 'XrayReport'}, X={'Disease', 'BirthAsphyxia', 'ChestXray', 'LungParench'}; Y={'LowerBodyO2', 'LungFlow'}, X={'BirthAsphyxia', 'LungParench'}",True,5,7,50,13,0.26,29,21,0.58,28,1
child.bif,20,0.025,5,5,"Y={'Disease', 'GruntingReport', 'HypoxiaInO2'}, X={'CardiacMixing'}; Y={'LowerBodyO2', 'GruntingReport', 'LungParench'}, X={'CardiacMixing', 'HypoxiaInO2', 'HypDistrib'}",True,2,3,50,7,0.14,38,12,0.76,37,1
child.bif,20,0.025,6,6,"Y={'LVHreport', 'Sick', 'CO2Report', 'HypDistrib'}, X={'BirthAsphyxia', 'DuctFlow'}; Y={'CardiacMixing', 'HypDistrib', 'Age', 'CO2', 'CO2Report'}, X={'Sick', 'DuctFlow'}",True,5,6,50,12,0.24,39,11,0.78,38,1
child.bif,20,0.025,7,5,"Y={'GruntingReport', 'CardiacMixing', 'Age', 'ChestXray', 'LungParench'}, X={'Disease', 'Grunting', 'Sick', 'BirthAsphyxia'}; Y={'CardiacMixing'}, X={'Disease', 'BirthAsphyxia'}",True,4,4,50,9,0.18,36,14,0.72,36,0
child.bif,20,0.025,8,3,"Y={'CO2', 'HypoxiaInO2', 'XrayReport', 'BirthAsphyxia'}, X={'Disease', 'CardiacMixing', 'LungFlow', 'ChestXray', 'LungParench'}; Y={'Age', 'XrayReport'}, X={'LungParench'}",True,3,3,50,12,0.24,38,12,0.76,38,0
child.bif,20,0.025,9,8,"Y={'Age'}, X={'Disease', 'Sick', 'BirthAsphyxia'}; Y={'DuctFlow', 'Age', 'HypDistrib'}, X={'BirthAsphyxia'}",True,4,4,50,13,0.26,38,12,0.76,37,1
child.bif,20,0.035,0,5,"Y={'LungFlow', 'LungParench'}, X={'Disease'}; Y={'GruntingReport', 'LVHreport', 'XrayReport', 'ChestXray', 'LungParench'}, X={'Disease', 'BirthAsphyxia', 'LVH', 'Sick', 'LungFlow'}",True,3,4,50,9,0.18,43,7,0.86,41,2
child.bif,20,0.035,1,7,"Y={'LowerBodyO2', 'LVHreport'}, X={'HypoxiaInO2', 'LungParench', 'LVH'}; Y={'LowerBodyO2', 'LVHreport', 'CardiacMixing'}, X={'HypoxiaInO2', 'DuctFlow', 'HypDistrib'}",True,5,6,50,14,0.28,34,16,0.68,34,0
child.bif,20,0.035,2,9,"Y={'LungFlow', 'LungParench'}, X={'Disease', 'BirthAsphyxia'}; Y={'LungFlow'}, X={'Disease', 'BirthAsphyxia'}",True,1,7,50,17,0.34,23,27,0.46,23,0
child.bif,20,0.035,3,7,"Y={'Grunting', 'BirthAsphyxia', 'HypDistrib'}, X={'Disease'}; Y={'LowerBodyO2', 'Grunting', 'HypDistrib'}, X={'Disease', 'DuctFlow'}",True,6,7,50,16,0.32,32,18,0.64,32,0
child.bif,20,0.035,4,6,"Y={'Sick', 'DuctFlow'}, X={'Disease', 'BirthAsphyxia'}; Y={'Sick', 'ChestXray', 'LVH'}, X={'Disease', 'BirthAsphyxia', 'LungFlow', 'LungParench'}",True,5,5,50,16,0.32,35,15,0.7,34,1
child.bif,20,0.035,5,10,"Y={'DuctFlow'}, X={'Disease', 'BirthAsphyxia'}; Y={'LungParench', 'DuctFlow', 'Disease'}, X={'BirthAsphyxia'}",True,2,2,50,10,0.2,39,11,0.78,38,1
child.bif,20,0.035,6,8,"Y={'XrayReport'}, X={'Disease', 'LungFlow', 'LungParench'}; Y={'Sick', 'BirthAsphyxia', 'LowerBodyO2', 'CO2', 'XrayReport'}, X={'LungFlow'}",True,6,8,50,9,0.18,36,14,0.72,35,1
child.bif,20,0.035,7,7,"Y={'HypoxiaInO2'}, X={'Disease', 'CardiacMixing', 'BirthAsphyxia', 'LungParench'}; Y={'HypoxiaInO2'}, X={'CardiacMixing', 'BirthAsphyxia', 'LungParench'}",True,1,3,50,13,0.26,36,14,0.72,36,0
child.bif,20,0.035,8,2,"Y={'Disease', 'CO2', 'CO2Report', 'LungParench'}, X={'BirthAsphyxia'}; Y={'GruntingReport', 'HypoxiaInO2', 'CO2Report', 'HypDistrib'}, X={'BirthAsphyxia'}",True,2,2,50,12,0.24,39,11,0.78,38,1
child.bif,20,0.035,9,10,"Y={'LowerBodyO2', 'CO2', 'XrayReport'}, X={'BirthAsphyxia', 'LungParench'}; Y={'RUQO2', 'XrayReport'}, X={'BirthAsphyxia', 'HypoxiaInO2', 'LungFlow', 'ChestXray', 'LungParench'}",True,7,10,50,16,0.32,29,21,0.58,29,0
insurance.bif,27,0.005,0,0,"Y={'GoodStudent'}, X={'Age', 'SocioEcon'}; Y={'ThisCarCost', 'GoodStudent', 'PropCost'}, X={'Mileage', 'SocioEcon', 'VehicleYear', 'DrivingSkill'}",True,0,0,50,15,0.3,50,0,1.0,35,15
insurance.bif,27,0.005,1,3,"Y={'AntiTheft', 'SocioEcon', 'DrivQuality', 'GoodStudent'}, X={'SeniorTrain', 'RiskAversion', 'Age', 'DrivingSkill'}; Y={'DrivQuality', 'Theft'}, X={'MakeModel', 'RiskAversion', 'Mileage', 'HomeBase', 'Age'}",True,1,1,50,13,0.26,39,11,0.78,37,2
insurance.bif,27,0.005,2,2,"Y={'Cushioning', 'Age'}, X={'RiskAversion'}; Y={'Cushioning', 'SocioEcon', 'VehicleYear'}, X={'RiskAversion'}",True,1,1,50,12,0.24,39,11,0.78,38,1
insurance.bif,27,0.005,3,1,"Y={'AntiTheft', 'Age', 'DrivQuality', 'CarValue'}, X={'MakeModel', 'Mileage', 'SocioEcon', 'VehicleYear', 'SeniorTrain'}; Y={'AntiTheft', 'DrivQuality'}, X={'RiskAversion', 'SocioEcon'}",True,1,1,50,16,0.32,41,9,0.82,34,7
insurance.bif,27,0.005,4,3,"Y={'HomeBase', 'OtherCar'}, X={'SocioEcon'}; Y={'HomeBase'}, X={'SocioEcon'}",True,1,1,50,7,0.14,35,15,0.7,32,3
insurance.bif,27,0.005,5,1,"Y={'AntiTheft', 'VehicleYear'}, X={'Age', 'SocioEcon'}; Y={'Accident', 'VehicleYear'}, X={'RiskAversion', 'Age', 'DrivQuality', 'MakeModel'}",True,0,0,50,11,0.22,50,0,1.0,39,11
insurance.bif,27,0.005,6,2,"Y={'AntiTheft'}, X={'Age', 'SocioEcon'}; Y={'AntiTheft', 'Age', 'DrivingSkill'}, X={'SeniorTrain', 'RiskAversion', 'SocioEcon'}",True,1,1,50,8,0.16,47,3,0.94,42,5
insurance.bif,27,0.005,7,2,"Y={'CarValue', 'Theft', 'MedCost'}, X={'RiskAversion', 'Cushioning', 'SeniorTrain', 'DrivQuality', 'DrivingSkill'}; Y={'MedCost'}, X={'Age', 'Accident', 'DrivingSkill'}",True,2,2,50,14,0.28,37,13,0.74,36,1
insurance.bif,27,0.005,8,2,"Y={'Antilock', 'RuggedAuto'}, X={'RiskAversion', 'SocioEcon', 'MakeModel'}; Y={'DrivHist', 'Airbag', 'GoodStudent', 'PropCost', 'RuggedAuto'}, X={'Age', 'SocioEcon', 'Theft', 'ThisCarCost'}",True,1,1,50,11,0.22,40,10,0.8,39,1
insurance.bif,27,0.005,9,2,"Y={'GoodStudent', 'RuggedAuto'}, X={'MakeModel', 'SocioEcon', 'VehicleYear', 'Age'}; Y={'HomeBase', 'GoodStudent'}, X={'RiskAversion', 'SocioEcon', 'Age'}",True,1,1,50,12,0.24,41,9,0.82,38,3
insurance.bif,27,0.015,0,3,"Y={'Cushioning'}, X={'MakeModel', 'RiskAversion'}; Y={'Cushioning', 'RiskAversion'}, X={'MakeModel', 'SocioEcon'}",True,1,1,50,11,0.22,41,9,0.82,38,3
insurance.bif,27,0.015,1,9,"Y={'DrivHist', 'VehicleYear', 'PropCost'}, X={'SeniorTrain', 'Mileage', 'Accident', 'OtherCarCost'}; Y={'SeniorTrain', 'VehicleYear', 'DrivingSkill', 'PropCost'}, X={'ThisCarDam', 'RiskAversion', 'HomeBase', 'OtherCarCost'}",True,8,9,50,12,0.24,32,18,0.64,32,0
