graph,n_vars,p_conf,sim,n_confounders,query,n_R_theta,n_R_theta_star,n_experiments,n_useless,n_useful,fraction_pruned,id_pruned,blocked_pruned
water.bif,32,0.005,6,4,"Y={'CNON_12_45'}, X={'CBODN_12_30', 'CNON_12_15', 'CKND_12_15', 'CBODN_12_15'}; Y={'CBODD_12_30'}, X={'CBODN_12_15'}",3,3,500,164,336,0.328,161,3
water.bif,32,0.005,7,3,"Y={'CKNN_12_15'}, X={'CKND_12_00', 'C_NI_12_15'}; Y={'CBODN_12_45'}, X={'CNON_12_45', 'CBODD_12_30'}",1,1,500,181,319,0.362,148,33
water.bif,32,0.005,8,2,"Y={'CBODN_12_15'}, X={'CBODD_12_30', 'CKND_12_00'}; Y={'CKND_12_15'}, X={'CKND_12_00', 'CKNN_12_45'}",1,1,500,182,318,0.364,146,36
water.bif,32,0.005,9,1,"Y={'CKNN_12_45'}, X={'C_NI_12_45', 'CNON_12_30', 'CKND_12_30'}; Y={'CBODN_12_30'}, X={'CBODD_12_15'}",1,1,500,196,304,0.392,136,60
water.bif,32,0.015,0,9,"Y={'C_NI_12_45'}, X={'CKNN_12_45', 'C_NI_12_30'}; Y={'CBODD_12_30'}, X={'CKNN_12_45', 'C_NI_12_15'}",7,8,500,150,350,0.3,145,5
water.bif,32,0.015,1,8,"Y={'CNOD_12_00'}, X={'CNOD_12_15'}; Y={'CKNI_12_45'}, X={'CKNI_12_30'}",1,3,500,191,309,0.382,178,13
water.bif,32,0.015,2,13,"Y={'CKND_12_15'}, X={'CKNI_12_00'}; Y={'CNOD_12_15'}, X={'CNON_12_30'}",8,13,500,142,358,0.284,142,0
water.bif,32,0.015,3,4,"Y={'CNOD_12_15'}, X={'CNON_12_30'}; Y={'CNOD_12_00'}, X={'CNON_12_15'}",1,1,500,204,296,0.408,154,50
water.bif,32,0.015,4,10,"Y={'CKND_12_30'}, X={'CKNN_12_15', 'CNOD_12_45', 'CNOD_12_00'}; Y={'C_NI_12_30'}, X={'C_NI_12_15'}",5,8,500,136,364,0.272,134,2
water.bif,32,0.015,5,3,"Y={'CNON_12_30'}, X={'CNON_12_15'}; Y={'CNON_12_45'}, X={'C_NI_12_15', 'CKNN_12_30', 'CNOD_12_00'}",3,3,500,162,338,0.324,157,5
water.bif,32,0.015,6,9,"Y={'C_NI_12_30'}, X={'CNON_12_00', 'C_NI_12_15'}; Y={'CNON_12_30'}, X={'CNOD_12_15'}",4,8,500,151,349,0.302,147,4
water.bif,32,0.015,7,6,"Y={'CBODN_12_45'}, X={'CBODN_12_30'}; Y={'CNOD_12_00'}, X={'CBODD_12_15'}",5,6,500,141,359,0.282,133,8
water.bif,32,0.015,8,8,"Y={'CBODN_12_15'}, X={'CBODD_12_15', 'CBODN_12_00'}; Y={'CBODD_12_15'}, X={'CBODN_12_00'}",4,7,500,167,333,0.334,167,0
water.bif,32,0.015,9,9,"Y={'CBODD_12_00'}, X={'CNOD_12_15'}; Y={'CNON_12_45'}, X={'CNON_12_30'}",8,9,500,115,385,0.23,115,0
water.bif,32,0.025,0,8,"Y={'CKNI_12_30'}, X={'CKND_12_45'}; Y={'CNON_12_15'}, X={'CNON_12_30'}",1,4,500,161,339,0.322,147,14
water.bif,32,0.025,1,21,"Y={'CKNN_12_00'}, X={'CNON_12_15'}; Y={'CBODN_12_15'}, X={'CNON_12_30'}",7,17,500,133,367,0.266,133,0
water.bif,32,0.025,2,17,"Y={'CNON_12_15'}, X={'CNON_12_00', 'CNOD_12_45'}; Y={'CBODD_12_00'}, X={'CKNN_12_45', 'CBODN_12_15'}",6,16,500,152,348,0.304,152,0
water.bif,32,0.025,3,11,"Y={'CKNN_12_30'}, X={'CNON_12_45'}; Y={'CNOD_12_30'}, X={'CBODD_12_15', 'C_NI_12_30'}",6,7,500,145,355,0.29,144,1
water.bif,32,0.025,4,11,"Y={'CKNI_12_00'}, X={'CBODD_12_45', 'CBODD_12_30', 'CKNI_12_15', 'CBODN_12_15'}; Y={'CKNN_12_15'}, X={'CBODN_12_30', 'CKNN_12_30'}",1,4,500,160,340,0.32,150,10
water.bif,32,0.025,5,17,"Y={'CKNI_12_00'}, X={'CNON_12_15', 'CKND_12_15', 'CKNI_12_45'}; Y={'CBODD_12_15'}, X={'CBODD_12_00'}",1,2,500,152,348,0.304,138,14
water.bif,32,0.025,6,11,"Y={'CBODD_12_30'}, X={'CBODN_12_45', 'CNOD_12_15'}; Y={'CKNI_12_00'}, X={'CKND_12_15', 'CNOD_12_15'}",7,10,500,144,356,0.288,143,1
water.bif,32,0.025,7,12,"Y={'CBODN_12_15'}, X={'CNON_12_00'}; Y={'CNOD_12_45'}, X={'CNOD_12_30', 'C_NI_12_30'}",11,11,500,132,368,0.264,132,0
water.bif,32,0.025,8,9,"Y={'CNOD_12_15'}, X={'CKNI_12_30', 'CNON_12_00', 'CNON_12_15'}; Y={'CKNN_12_15'}, X={'CKND_12_30', 'CKND_12_00'}",1,5,500,172,328,0.344,144,28
water.bif,32,0.025,9,13,"Y={'CKND_12_45'}, X={'CKNI_12_30', 'CKNI_12_15', 'CBODN_12_45'}; Y={'CKNN_12_30'}, X={'CKND_12_15', 'C_NI_12_30'}",6,11,500,143,357,0.286,142,1
water.bif,32,0.035,0,23,"Y={'CBODN_12_00'}, X={'CNON_12_15'}; Y={'CNOD_12_30'}, X={'CBODD_12_15', 'C_NI_12_45', 'CKNI_12_30', 'CBODN_12_30'}",10,21,500,109,391,0.218,108,1
water.bif,32,0.035,1,18,"Y={'CBODN_12_15'}, X={'CNON_12_30', 'CNOD_12_00'}; Y={'CNOD_12_30'}, X={'C_NI_12_15', 'CNOD_12_15'}",10,16,500,116,384,0.232,116,0
water.bif,32,0.035,2,19,"Y={'CNON_12_30'}, X={'CKNN_12_30', 'CNON_12_15', 'CNOD_12_15'}; Y={'CNOD_12_30'}, X={'CKND_12_15', 'CNOD_12_15'}",17,19,500,108,392,0.216,108,0
water.bif,32,0.035,3,19,"Y={'CBODD_12_30'}, X={'CBODN_12_00', 'CNON_12_45', 'CNOD_12_45'}; Y={'C_NI_12_30'}, X={'CBODD_12_45'}",12,14,500,116,384,0.232,114,2
water.bif,32,0.035,4,15,"Y={'CNON_12_30'}, X={'CNOD_12_15'}; Y={'CKND_12_30'}, X={'CBODN_12_00', 'CNON_12_00', 'CKNN_12_45'}",12,15,500,134,366,0.268,134,0
water.bif,32,0.035,5,23,"Y={'CKNN_12_30'}, X={'CKNN_12_45', 'CKNI_12_45'}; Y={'CKND_12_45'}, X={'CBODN_12_00', 'CKNN_12_30'}",12,22,500,106,394,0.212,106,0
water.bif,32,0.035,6,21,"Y={'CBODD_12_15'}, X={'CNOD_12_30', 'CKNN_12_00', 'CKNI_12_15'}; Y={'CBODD_12_00'}, X={'C_NI_12_00', 'C_NI_12_30', 'CNOD_12_15'}",9,18,500,96,404,0.192,95,1
water.bif,32,0.035,7,16,"Y={'CKNN_12_15'}, X={'CKND_12_00', 'CNOD_12_45'}; Y={'CBODN_12_30'}, X={'CBODD_12_15'}",9,16,500,129,371,0.258,129,0
water.bif,32,0.035,8,25,"Y={'CNOD_12_30'}, X={'CNON_12_15', 'CKNN_12_30'}; Y={'CNON_12_15'}, X={'CKND_12_45', 'CNON_12_00', 'CBODN_12_15'}",12,23,500,129,371,0.258,129,0
water.bif,32,0.035,9,20,"Y={'CNON_12_30'}, X={'C_NI_12_15', 'CBODN_12_45'}; Y={'CKNN_12_30'}, X={'CKNN_12_15', 'CKND_12_15'}",12,20,500,121,379,0.242,120,1
